UN;Codigo;Servicio;Sentido;Periodo;Frecuencia_buses_hr;Velocidad_kmh
4;473c;G13c;Ret;FPTA;0,0;0,0
4;473c;G13c;Ret;NOC;0,0;0,0
4;473c;G13c;Ret;PMA;0,0;0,0
4;473c;G13c;Ret;PMD;0,0;0,0
4;473c;G13c;Ret;PRENOC1;0,0;0,0
4;473c;G13c;Ret;PRENOC2;0,0;0,0
4;473c;G13c;Ret;PTA1;0,0;0,0
4;473c;G13c;Ret;PTA2;0,0;0,0
4;473c;G13c;Ret;TNOC;0,0;0,0
4;473c;G13c;Ret;TPMA;0,0;0,0
4;474c;G01c;Ida;FPMA;0,0;0,0
4;474c;G01c;Ida;FPNOC;0,0;0,0
4;474c;G01c;Ida;FPTA;0,0;0,0
4;474c;G01c;Ida;NOC;0,0;0,0
4;474c;G01c;Ida;PMA;6,0;16,7
4;474c;G01c;Ida;PMD;0,0;0,0
4;474c;G01c;Ida;PRENOC1;0,0;0,0
4;474c;G01c;Ida;PRENOC2;0,0;0,0
4;474c;G01c;Ida;PTA1;5,0;15,6
4;474c;G01c;Ida;PTA2;5,0;17,9
4;474c;G01c;Ida;TNOC;5,0;20,8
4;474c;G01c;Ida;TPMA;1,3;16,1
4;474c;G01c;Ret;FPMA;0,0;0,0
4;474c;G01c;Ret;FPNOC;0,0;0,0
4;474c;G01c;Ret;FPTA;0,0;0,0
4;474c;G01c;Ret;NOC;0,0;0,0
4;474c;G01c;Ret;PMA;6,0;17,9
4;474c;G01c;Ret;PMD;0,0;0,0
4;474c;G01c;Ret;PRENOC1;0,0;0,0
4;474c;G01c;Ret;PRENOC2;0,0;0,0
4;474c;G01c;Ret;PTA1;5,0;15,9
4;474c;G01c;Ret;PTA2;5,0;17,4
4;474c;G01c;Ret;TNOC;5,0;21,4
4;474c;G01c;Ret;TPMA;1,3;17,3
5;501;501;Ida;FPMA;6,7;16,1
5;501;501;Ida;FPNOC;4,7;18,4
5;501;501;Ida;FPTA;9,2;15,4
5;501;501;Ida;NOC;0,0;0,0
5;501;501;Ida;PMA;10,7;13,4
5;501;501;Ida;PMD;8,0;15,6
5;501;501;Ida;PRENOC1;0,0;0,0
5;501;501;Ida;PRENOC2;3,0;20,8
5;501;501;Ida;PTA1;11,0;12,4
5;501;501;Ida;PTA2;9,0;14,1
5;501;501;Ida;TNOC;3,0;19,5
5;501;501;Ida;TPMA;10,0;13,7
5;501;501;Ret;FPMA;6,0;17,3
5;501;501;Ret;FPNOC;4,0;19,8
5;501;501;Ret;FPTA;9,6;16,3
5;501;501;Ret;NOC;0,0;0,0
5;501;501;Ret;PMA;12,7;15,1
5;501;501;Ret;PMD;8,0;17,3
5;501;501;Ret;PRENOC1;0,0;0,0
5;501;501;Ret;PRENOC2;2,0;23,4
5;501;501;Ret;PTA1;11,0;13,8
5;501;501;Ret;PTA2;9,0;16,0
5;501;501;Ret;TNOC;8,0;22,3
5;501;501;Ret;TPMA;10,0;15,0
5;502;502;Ida;FPMA;5,3;16,7
5;502;502;Ida;FPNOC;3,3;23,6
5;502;502;Ida;FPTA;11,2;16,4
5;502;502;Ida;NOC;1,1;20,6
5;502;502;Ida;PMA;14,0;13,9
5;502;502;Ida;PMD;6,0;16,9
5;502;502;Ida;PRENOC1;0,0;0,0
5;502;502;Ida;PRENOC2;2,5;27,2
5;502;502;Ida;PTA1;8,0;14,8
5;502;502;Ida;PTA2;3,0;19,3
5;502;502;Ida;TNOC;11,0;17,6
5;502;502;Ida;TPMA;6,7;15,8
5;502;502;Ret;FPMA;8,7;18,0
5;502;502;Ret;FPNOC;3,3;21,3
5;502;502;Ret;FPTA;7,6;15,9
5;502;502;Ret;NOC;0,0;0,0
5;502;502;Ret;PMA;6,7;16,9
5;502;502;Ret;PMD;5,3;16,5
5;502;502;Ret;PRENOC1;2,0;27,5
5;502;502;Ret;PRENOC2;3,5;24,6
5;502;502;Ret;PTA1;10,5;13,8
5;502;502;Ret;PTA2;8,0;17,4
5;502;502;Ret;TNOC;2,0;20,1
5;502;502;Ret;TPMA;8,0;16,9
5;504;504;Ida;FPMA;5,0;16,6
5;504;504;Ida;FPNOC;4,0;21,8
5;504;504;Ida;FPTA;6,8;15,8
5;504;504;Ida;NOC;0,0;0,0
5;504;504;Ida;PMA;10,0;14,3
5;504;504;Ida;PMD;5,3;16,6
5;504;504;Ida;PRENOC1;0,0;0,0
5;504;504;Ida;PRENOC2;2,0;24,0
5;504;504;Ida;PTA1;6,5;13,6
5;504;504;Ida;PTA2;5,0;18,2
5;504;504;Ida;TNOC;8,0;16,6
5;504;504;Ida;TPMA;6,0;16,3
5;504;504;Ret;FPMA;5,7;17,2
5;504;504;Ret;FPNOC;4,0;20,4
5;504;504;Ret;FPTA;6,0;15,7
5;504;504;Ret;NOC;0,0;0,0
5;504;504;Ret;PMA;6,0;15,5
5;504;504;Ret;PMD;5,3;16,8
5;504;504;Ret;PRENOC1;0,0;0,0
5;504;504;Ret;PRENOC2;3,0;24,0
5;504;504;Ret;PTA1;8,0;14,6
5;504;504;Ret;PTA2;6,0;17,3
5;504;504;Ret;TNOC;5,0;19,4
5;504;504;Ret;TPMA;6,0;16,7
5;506;506;Ida;FPMA;5,0;18,6
5;506;506;Ida;FPNOC;4,0;22,2
5;506;506;Ida;FPTA;7,6;18,0
5;506;506;Ida;NOC;2,4;26,5
5;506;506;Ida;PMA;12,7;16,3
5;506;506;Ida;PMD;5,3;18,1
5;506;506;Ida;PRENOC1;2,0;28,0
5;506;506;Ida;PRENOC2;2,5;24,5
5;506;506;Ida;PTA1;9,0;17,3
5;506;506;Ida;PTA2;6,5;19,9
5;506;506;Ida;TNOC;12,0;18,9
5;506;506;Ida;TPMA;6,7;18,5
5;506;506;Ret;FPMA;7,3;18,7
5;506;506;Ret;FPNOC;5,3;21,5
5;506;506;Ret;FPTA;6,0;17,2
5;506;506;Ret;NOC;2,4;27,9
5;506;506;Ret;PMA;6,7;17,7
5;506;506;Ret;PMD;5,3;17,9
5;506;506;Ret;PRENOC1;2,0;28,0
5;506;506;Ret;PRENOC2;3,5;24,4
5;506;506;Ret;PTA1;9,0;15,9
5;506;506;Ret;PTA2;9,0;19,2
5;506;506;Ret;TNOC;6,0;20,2
5;506;506;Ret;TPMA;8,7;19,1
5;507;507;Ida;FPMA;6,0;16,8
5;507;507;Ida;FPNOC;4,0;20,7
5;507;507;Ida;FPTA;7,6;15,9
5;507;507;Ida;NOC;0,0;0,0
5;507;507;Ida;PMA;10,7;15,6
5;507;507;Ida;PMD;6,0;16,3
5;507;507;Ida;PRENOC1;2,0;26,2
5;507;507;Ida;PRENOC2;3,0;23,3
5;507;507;Ida;PTA1;9,5;15,4
5;507;507;Ida;PTA2;7,5;18,4
5;507;507;Ida;TNOC;7,0;17,8
5;507;507;Ida;TPMA;6,7;16,7
5;507;507;Ret;FPMA;6,0;17,2
5;507;507;Ret;FPNOC;4,0;21,6
5;507;507;Ret;FPTA;7,6;16,2
5;507;507;Ret;NOC;0,0;0,0
5;507;507;Ret;PMA;9,3;16,7
5;507;507;Ret;PMD;6,0;16,7
5;507;507;Ret;PRENOC1;2,0;27,6
5;507;507;Ret;PRENOC2;3,0;24,6
5;507;507;Ret;PTA1;10,0;15,9
5;507;507;Ret;PTA2;8,0;19,0
5;507;507;Ret;TNOC;6,0;18,7
5;507;507;Ret;TPMA;7,3;18,1
5;508;508;Ida;FPMA;6,3;16,3
5;508;508;Ida;FPNOC;4,0;20,3
5;508;508;Ida;FPTA;7,6;15,4
5;508;508;Ida;NOC;2,0;28,3
5;508;508;Ida;PMA;12,7;14,7
5;508;508;Ida;PMD;7,3;16,2
5;508;508;Ida;PRENOC1;2,0;28,7
5;508;508;Ida;PRENOC2;2,5;23,2
5;508;508;Ida;PTA1;9,0;14,1
5;508;508;Ida;PTA2;7,0;17,4
5;508;508;Ida;TNOC;6,0;18,6
5;508;508;Ida;TPMA;6,0;16,1
5;508;508;Ret;FPMA;6,3;16,4
5;508;508;Ret;FPNOC;4,0;20,1
5;508;508;Ret;FPTA;7,2;15,7
5;508;508;Ret;NOC;2,0;27,3
5;508;508;Ret;PMA;12,7;14,3
5;508;508;Ret;PMD;6,7;16,3
5;508;508;Ret;PRENOC1;2,0;26,4
5;508;508;Ret;PRENOC2;2,5;23,1
5;508;508;Ret;PTA1;9,0;14,7
5;508;508;Ret;PTA2;7,0;17,4
5;508;508;Ret;TNOC;6,0;17,4
5;508;508;Ret;TPMA;7,3;16,1
5;509;509;Ida;FPMA;4,7;17,8
5;509;509;Ida;FPNOC;4,0;23,0
5;509;509;Ida;FPTA;5,6;17,4
5;509;509;Ida;NOC;0,7;22,6
5;509;509;Ida;PMA;6,0;13,5
5;509;509;Ida;PMD;5,3;17,3
5;509;509;Ida;PRENOC1;0,0;0,0
5;509;509;Ida;PRENOC2;1,5;25,0
5;509;509;Ida;PTA1;5,5;16,5
5;509;509;Ida;PTA2;4,5;19,3
5;509;509;Ida;TNOC;7,0;19,2
5;509;509;Ida;TPMA;5,3;16,3
5;509;509;Ret;FPMA;5,7;18,2
5;509;509;Ret;FPNOC;4,7;20,5
5;509;509;Ret;FPTA;5,2;16,5
5;509;509;Ret;NOC;0,0;0,0
5;509;509;Ret;PMA;4,7;17,2
5;509;509;Ret;PMD;5,3;16,9
5;509;509;Ret;PRENOC1;0,0;0,0
5;509;509;Ret;PRENOC2;2,5;23,9
5;509;509;Ret;PTA1;6,5;14,1
5;509;509;Ret;PTA2;5,0;17,2
5;509;509;Ret;TNOC;3,0;22,5
5;509;509;Ret;TPMA;5,3;19,0
5;510;510;Ida;FPMA;5,0;16,2
5;510;510;Ida;FPNOC;4,7;19,8
5;510;510;Ida;FPTA;5,6;15,5
5;510;510;Ida;NOC;0,0;0,0
5;510;510;Ida;PMA;6,7;13,5
5;510;510;Ida;PMD;5,3;16,0
5;510;510;Ida;PRENOC1;0,0;0,0
5;510;510;Ida;PRENOC2;3,0;23,1
5;510;510;Ida;PTA1;5,5;14,5
5;510;510;Ida;PTA2;5,0;16,8
5;510;510;Ida;TNOC;5,0;16,2
5;510;510;Ida;TPMA;5,3;15,5
5;510;510;Ret;FPMA;5,3;17,5
5;510;510;Ret;FPNOC;4,7;20,6
5;510;510;Ret;FPTA;5,6;16,0
5;510;510;Ret;NOC;0,0;0,0
5;510;510;Ret;PMA;5,3;15,6
5;510;510;Ret;PMD;5,3;16,6
5;510;510;Ret;PRENOC1;0,0;0,0
5;510;510;Ret;PRENOC2;3,0;23,8
5;510;510;Ret;PTA1;6,5;14,8
5;510;510;Ret;PTA2;5,0;18,1
5;510;510;Ret;TNOC;5,0;18,1
5;510;510;Ret;TPMA;4,7;17,2
5;511;511;Ida;FPMA;5,0;15,2
5;511;511;Ida;FPNOC;4,7;20,5
5;511;511;Ida;FPTA;5,2;14,8
5;511;511;Ida;NOC;0,0;0,0
5;511;511;Ida;PMA;5,3;14,5
5;511;511;Ida;PMD;5,3;15,2
5;511;511;Ida;PRENOC1;2,0;26,1
5;511;511;Ida;PRENOC2;3,0;23,5
5;511;511;Ida;PTA1;5,5;14,6
5;511;511;Ida;PTA2;4,5;18,0
5;511;511;Ida;TNOC;4,0;16,8
5;511;511;Ida;TPMA;5,3;15,7
5;511;511;Ret;FPMA;5,0;15,6
5;511;511;Ret;FPNOC;4,0;19,7
5;511;511;Ret;FPTA;5,2;14,8
5;511;511;Ret;NOC;0,0;0,0
5;511;511;Ret;PMA;5,3;15,6
5;511;511;Ret;PMD;5,3;15,3
5;511;511;Ret;PRENOC1;2,0;26,0
5;511;511;Ret;PRENOC2;3,5;23,5
5;511;511;Ret;PTA1;5,5;14,5
5;511;511;Ret;PTA2;4,5;17,1
5;511;511;Ret;TNOC;4,0;17,2
5;511;511;Ret;TPMA;5,3;16,4
5;514;514;Ida;FPMA;5,0;16,0
5;514;514;Ida;FPNOC;4,7;20,4
5;514;514;Ida;FPTA;7,6;14,8
5;514;514;Ida;NOC;0,0;0,0
5;514;514;Ida;PMA;7,3;15,1
5;514;514;Ida;PMD;5,3;15,6
5;514;514;Ida;PRENOC1;0,0;0,0
5;514;514;Ida;PRENOC2;3,5;23,5
5;514;514;Ida;PTA1;6,5;13,7
5;514;514;Ida;PTA2;5,5;17,5
5;514;514;Ida;TNOC;5,0;16,5
5;514;514;Ida;TPMA;6,0;16,4
5;514;514;Ret;FPMA;5,0;16,3
5;514;514;Ret;FPNOC;4,7;20,9
5;514;514;Ret;FPTA;8,0;15,5
5;514;514;Ret;NOC;0,0;0,0
5;514;514;Ret;PMA;7,3;14,6
5;514;514;Ret;PMD;5,3;16,0
5;514;514;Ret;PRENOC1;0,0;0,0
5;514;514;Ret;PRENOC2;3,5;24,0
5;514;514;Ret;PTA1;6,5;14,8
5;514;514;Ret;PTA2;5,0;18,0
5;514;514;Ret;TNOC;5,0;16,7
5;514;514;Ret;TPMA;6,0;16,5
5;516;516;Ida;FPMA;7,7;15,8
5;516;516;Ida;FPNOC;5,3;19,2
5;516;516;Ida;FPTA;11,2;15,2
5;516;516;Ida;NOC;2,7;25,3
5;516;516;Ida;PMA;14,7;13,2
5;516;516;Ida;PMD;8,0;15,8
5;516;516;Ida;PRENOC1;2,0;25,4
5;516;516;Ida;PRENOC2;3,5;22,7
5;516;516;Ida;PTA1;12,0;14,1
5;516;516;Ida;PTA2;9,0;16,2
5;516;516;Ida;TNOC;15,0;17,1
5;516;516;Ida;TPMA;8,7;14,9
5;516;516;Ret;FPMA;9,3;17,0
5;516;516;Ret;FPNOC;5,3;19,9
5;516;516;Ret;FPTA;10,0;15,9
5;516;516;Ret;NOC;2,0;26,9
5;516;516;Ret;PMA;13,3;15,7
5;516;516;Ret;PMD;7,3;16,3
5;516;516;Ret;PRENOC1;2,0;27,0
5;516;516;Ret;PRENOC2;4,5;22,8
5;516;516;Ret;PTA1;12,5;14,5
5;516;516;Ret;PTA2;11,0;17,7
5;516;516;Ret;TNOC;8,0;18,9
5;516;516;Ret;TPMA;10,7;16,6
5;518;518;Ida;FPMA;5,0;15,4
5;518;518;Ida;FPNOC;4,7;19,9
5;518;518;Ida;FPTA;7,2;14,6
5;518;518;Ida;NOC;2,2;26,6
5;518;518;Ida;PMA;11,3;13,0
5;518;518;Ida;PMD;6,0;15,2
5;518;518;Ida;PRENOC1;2,0;26,4
5;518;518;Ida;PRENOC2;3,5;23,7
5;518;518;Ida;PTA1;7,0;12,7
5;518;518;Ida;PTA2;5,5;16,5
5;518;518;Ida;TNOC;6,0;17,0
5;518;518;Ida;TPMA;6,7;14,6
5;518;518;Ret;FPMA;5,0;16,0
5;518;518;Ret;FPNOC;4,7;18,5
5;518;518;Ret;FPTA;7,2;14,7
5;518;518;Ret;NOC;2,2;27,8
5;518;518;Ret;PMA;9,3;14,6
5;518;518;Ret;PMD;6,0;15,3
5;518;518;Ret;PRENOC1;2,0;27,3
5;518;518;Ret;PRENOC2;3,5;21,8
5;518;518;Ret;PTA1;8,0;12,9
5;518;518;Ret;PTA2;7,0;15,6
5;518;518;Ret;TNOC;4,0;21,1
5;518;518;Ret;TPMA;6,7;15,3
5;519;519;Ida;FPMA;5,3;17,0
5;519;519;Ida;FPNOC;6,0;18,2
5;519;519;Ida;FPTA;5,6;16,0
5;519;519;Ida;NOC;0,0;0,0
5;519;519;Ida;PMA;6,0;15,0
5;519;519;Ida;PMD;4,7;16,3
5;519;519;Ida;PRENOC1;0,0;0,0
5;519;519;Ida;PRENOC2;1,0;19,3
5;519;519;Ida;PTA1;7,0;14,7
5;519;519;Ida;PTA2;6,5;15,9
5;519;519;Ida;TNOC;0,0;0,0
5;519;519;Ida;TPMA;6,0;15,7
5;519;519;Ret;FPMA;4,7;17,8
5;519;519;Ret;FPNOC;3,3;20,7
5;519;519;Ret;FPTA;6,4;18,0
5;519;519;Ret;NOC;0,0;0,0
5;519;519;Ret;PMA;8,7;15,6
5;519;519;Ret;PMD;5,3;17,8
5;519;519;Ret;PRENOC1;0,0;0,0
5;519;519;Ret;PRENOC2;0,0;0,0
5;519;519;Ret;PTA1;6,5;17,2
5;519;519;Ret;PTA2;6,0;19,0
5;519;519;Ret;TNOC;6,0;17,7
5;519;519;Ret;TPMA;5,3;16,3
5;521;J01;Ida;FPMA;6,3;18,9
5;521;J01;Ida;FPNOC;4,7;22,1
5;521;J01;Ida;FPTA;7,6;17,7
5;521;J01;Ida;NOC;0,7;22,9
5;521;J01;Ida;PMA;11,3;15,6
5;521;J01;Ida;PMD;6,0;18,2
5;521;J01;Ida;PRENOC1;0,0;0,0
5;521;J01;Ida;PRENOC2;2,5;25,8
5;521;J01;Ida;PTA1;9,0;15,5
5;521;J01;Ida;PTA2;8,0;18,5
5;521;J01;Ida;TNOC;8,0;19,7
5;521;J01;Ida;TPMA;6,7;18,5
5;521;J01;Ret;FPMA;6,7;18,4
5;521;J01;Ret;FPNOC;5,3;20,7
5;521;J01;Ret;FPTA;6,8;16,9
5;521;J01;Ret;NOC;0,0;0,0
5;521;J01;Ret;PMA;9,3;15,5
5;521;J01;Ret;PMD;6,0;17,5
5;521;J01;Ret;PRENOC1;0,0;0,0
5;521;J01;Ret;PRENOC2;3,5;23,8
5;521;J01;Ret;PTA1;9,5;14,8
5;521;J01;Ret;PTA2;9,0;18,1
5;521;J01;Ret;TNOC;5,0;18,6
5;521;J01;Ret;TPMA;8,0;17,9
5;523;J03;Ida;FPMA;4,0;18,1
5;523;J03;Ida;FPNOC;3,3;21,6
5;523;J03;Ida;FPTA;4,0;16,8
5;523;J03;Ida;NOC;0,0;0,0
5;523;J03;Ida;PMA;6,7;15,5
5;523;J03;Ida;PMD;4,0;17,1
5;523;J03;Ida;PRENOC1;0,0;0,0
5;523;J03;Ida;PRENOC2;2,5;25,7
5;523;J03;Ida;PTA1;5,0;15,5
5;523;J03;Ida;PTA2;5,0;18,6
5;523;J03;Ida;TNOC;6,0;19,4
5;523;J03;Ida;TPMA;5,3;17,8
5;523;J03;Ret;FPMA;0,0;0,0
5;523;J03;Ret;FPNOC;0,0;0,0
5;523;J03;Ret;FPTA;0,0;0,0
5;523;J03;Ret;NOC;0,0;0,0
5;523;J03;Ret;PMA;0,0;0,0
5;523;J03;Ret;PMD;0,0;0,0
5;523;J03;Ret;PRENOC1;0,0;0,0
5;523;J03;Ret;PRENOC2;0,0;0,0
5;523;J03;Ret;PTA1;0,0;0,0
5;523;J03;Ret;PTA2;0,0;0,0
5;523;J03;Ret;TNOC;0,0;0,0
5;523;J03;Ret;TPMA;0,0;0,0
5;524;J04;Ida;FPMA;5,3;18,2
5;524;J04;Ida;FPNOC;5,3;18,6
5;524;J04;Ida;FPTA;5,6;16,2
5;524;J04;Ida;NOC;0,0;0,0
5;524;J04;Ida;PMA;8,0;18,9
5;524;J04;Ida;PMD;5,3;16,4
5;524;J04;Ida;PRENOC1;0,0;0,0
5;524;J04;Ida;PRENOC2;3,0;20,6
5;524;J04;Ida;PTA1;6,5;15,4
5;524;J04;Ida;PTA2;8,0;16,2
5;524;J04;Ida;TNOC;3,0;22,7
5;524;J04;Ida;TPMA;5,3;18,9
5;524;J04;Ret;FPMA;5,0;17,2
5;524;J04;Ret;FPNOC;4,0;21,9
5;524;J04;Ret;FPTA;5,6;17,3
5;524;J04;Ret;NOC;0,0;0,0
5;524;J04;Ret;PMA;10,7;15,2
5;524;J04;Ret;PMD;5,3;17,2
5;524;J04;Ret;PRENOC1;0,0;0,0
5;524;J04;Ret;PRENOC2;2,0;23,6
5;524;J04;Ret;PTA1;6,5;16,4
5;524;J04;Ret;PTA2;8,0;18,8
5;524;J04;Ret;TNOC;7,0;17,8
5;524;J04;Ret;TPMA;7,3;16,8
5;525;J05;Ida;FPMA;4,0;16,9
5;525;J05;Ida;FPNOC;4,0;21,5
5;525;J05;Ida;FPTA;4,8;15,9
5;525;J05;Ida;NOC;0,0;0,0
5;525;J05;Ida;PMA;6,0;15,2
5;525;J05;Ida;PMD;4,7;16,2
5;525;J05;Ida;PRENOC1;0,0;0,0
5;525;J05;Ida;PRENOC2;2,5;25,8
5;525;J05;Ida;PTA1;6,0;15,4
5;525;J05;Ida;PTA2;5,0;18,3
5;525;J05;Ida;TNOC;6,0;18,1
5;525;J05;Ida;TPMA;5,3;16,8
5;525;J05;Ret;FPMA;0,0;0,0
5;525;J05;Ret;FPNOC;0,0;0,0
5;525;J05;Ret;FPTA;0,0;0,0
5;525;J05;Ret;NOC;0,0;0,0
5;525;J05;Ret;PMA;0,0;0,0
5;525;J05;Ret;PMD;0,0;0,0
5;525;J05;Ret;PRENOC1;0,0;0,0
5;525;J05;Ret;PRENOC2;0,0;0,0
5;525;J05;Ret;PTA1;0,0;0,0
5;525;J05;Ret;PTA2;0,0;0,0
5;525;J05;Ret;TNOC;0,0;0,0
5;525;J05;Ret;TPMA;0,0;0,0
5;526;J06;Ida;FPMA;1,7;18,6
5;526;J06;Ida;FPNOC;2,0;19,4
5;526;J06;Ida;FPTA;2,0;18,0
5;526;J06;Ida;NOC;0,0;0,0
5;526;J06;Ida;PMA;2,0;16,8
5;526;J06;Ida;PMD;1,3;18,0
5;526;J06;Ida;PRENOC1;0,0;0,0
5;526;J06;Ida;PRENOC2;1,0;13,9
5;526;J06;Ida;PTA1;1,5;17,6
5;526;J06;Ida;PTA2;1,5;18,9
5;526;J06;Ida;TNOC;1,0;18,3
5;526;J06;Ida;TPMA;1,3;18,7
5;526;J06;Ret;FPMA;1,7;20,7
5;526;J06;Ret;FPNOC;1,3;22,0
5;526;J06;Ret;FPTA;1,6;19,7
5;526;J06;Ret;NOC;0,0;0,0
5;526;J06;Ret;PMA;1,3;19,8
5;526;J06;Ret;PMD;1,3;19,8
5;526;J06;Ret;PRENOC1;0,0;0,0
5;526;J06;Ret;PRENOC2;1,0;22,4
5;526;J06;Ret;PTA1;2,0;18,5
5;526;J06;Ret;PTA2;1,5;20,3
5;526;J06;Ret;TNOC;2,0;21,7
5;526;J06;Ret;TPMA;2,0;19,9
5;528;J08;Ida;FPMA;4,7;20,6
5;528;J08;Ida;FPNOC;4,7;21,8
5;528;J08;Ida;FPTA;4,8;19,0
5;528;J08;Ida;NOC;2,2;28,8
5;528;J08;Ida;PMA;5,3;15,7
5;528;J08;Ida;PMD;4,7;19,4
5;528;J08;Ida;PRENOC1;2,0;28,7
5;528;J08;Ida;PRENOC2;3,0;24,6
5;528;J08;Ida;PTA1;6,0;16,6
5;528;J08;Ida;PTA2;5,0;18,4
5;528;J08;Ida;TNOC;5,0;21,2
5;528;J08;Ida;TPMA;4,0;19,4
5;528;J08;Ret;FPMA;4,7;18,7
5;528;J08;Ret;FPNOC;5,3;20,7
5;528;J08;Ret;FPTA;4,4;17,3
5;528;J08;Ret;NOC;2,0;30,4
5;528;J08;Ret;PMA;5,3;15,0
5;528;J08;Ret;PMD;4,7;17,0
5;528;J08;Ret;PRENOC1;2,0;27,9
5;528;J08;Ret;PRENOC2;3,0;23,8
5;528;J08;Ret;PTA1;6,0;14,4
5;528;J08;Ret;PTA2;5,5;17,4
5;528;J08;Ret;TNOC;4,0;20,9
5;528;J08;Ret;TPMA;4,0;18,4
5;531;J11;Ida;FPMA;2,3;35,7
5;531;J11;Ida;FPNOC;2,7;37,0
5;531;J11;Ida;FPTA;2,8;32,8
5;531;J11;Ida;NOC;0,0;0,0
5;531;J11;Ida;PMA;3,3;25,1
5;531;J11;Ida;PMD;2,7;35,5
5;531;J11;Ida;PRENOC1;0,0;0,0
5;531;J11;Ida;PRENOC2;2,0;39,0
5;531;J11;Ida;PTA1;3,5;24,6
5;531;J11;Ida;PTA2;3,0;30,0
5;531;J11;Ida;TNOC;3,0;35,0
5;531;J11;Ida;TPMA;3,3;32,7
5;531;J11;Ret;FPMA;2,3;36,6
5;531;J11;Ret;FPNOC;2,7;36,6
5;531;J11;Ret;FPTA;2,8;36,9
5;531;J11;Ret;NOC;0,0;0,0
5;531;J11;Ret;PMA;4,0;36,6
5;531;J11;Ret;PMD;2,7;36,2
5;531;J11;Ret;PRENOC1;0,0;0,0
5;531;J11;Ret;PRENOC2;2,0;38,3
5;531;J11;Ret;PTA1;3,5;34,0
5;531;J11;Ret;PTA2;3,0;35,3
5;531;J11;Ret;TNOC;2,0;38,2
5;531;J11;Ret;TPMA;2,7;35,7
5;532;J12;Ida;FPMA;3,3;30,2
5;532;J12;Ida;FPNOC;4,0;31,1
5;532;J12;Ida;FPTA;4,8;29,5
5;532;J12;Ida;NOC;0,0;0,0
5;532;J12;Ida;PMA;8,0;29,4
5;532;J12;Ida;PMD;4,0;30,3
5;532;J12;Ida;PRENOC1;0,0;0,0
5;532;J12;Ida;PRENOC2;2,5;34,0
5;532;J12;Ida;PTA1;6,0;27,3
5;532;J12;Ida;PTA2;5,0;28,9
5;532;J12;Ida;TNOC;3,0;32,0
5;532;J12;Ida;TPMA;6,0;29,6
5;532;J12;Ret;FPMA;3,7;30,5
5;532;J12;Ret;FPNOC;3,3;33,5
5;532;J12;Ret;FPTA;5,2;28,2
5;532;J12;Ret;NOC;0,0;0,0
5;532;J12;Ret;PMA;8,0;22,2
5;532;J12;Ret;PMD;4,0;29,6
5;532;J12;Ret;PRENOC1;0,0;0,0
5;532;J12;Ret;PRENOC2;2,5;36,4
5;532;J12;Ret;PTA1;6,0;22,8
5;532;J12;Ret;PTA2;5,5;28,6
5;532;J12;Ret;TNOC;3,0;28,6
5;532;J12;Ret;TPMA;6,7;29,4
5;533;J13;Ida;FPMA;4,3;16,9
5;533;J13;Ida;FPNOC;5,3;17,7
5;533;J13;Ida;FPTA;5,2;15,6
5;533;J13;Ida;NOC;0,0;0,0
5;533;J13;Ida;PMA;4,0;16,2
5;533;J13;Ida;PMD;5,3;15,9
5;533;J13;Ida;PRENOC1;2,0;26,6
5;533;J13;Ida;PRENOC2;3,5;21,2
5;533;J13;Ida;PTA1;5,0;14,4
5;533;J13;Ida;PTA2;5,5;15,2
5;533;J13;Ida;TNOC;2,0;19,5
5;533;J13;Ida;TPMA;5,3;17,2
5;533;J13;Ret;FPMA;4,3;15,5
5;533;J13;Ret;FPNOC;4,7;20,4
5;533;J13;Ret;FPTA;5,2;15,6
5;533;J13;Ret;NOC;0,0;0,0
5;533;J13;Ret;PMA;6,0;14,2
5;533;J13;Ret;PMD;4,7;15,7
5;533;J13;Ret;PRENOC1;0,0;0,0
5;533;J13;Ret;PRENOC2;2,5;23,8
5;533;J13;Ret;PTA1;5,0;14,7
5;533;J13;Ret;PTA2;5,0;17,0
5;533;J13;Ret;TNOC;4,0;16,9
5;533;J13;Ret;TPMA;5,3;14,9
5;536;J16;Ida;FPMA;4,0;17,7
5;536;J16;Ida;FPNOC;2,7;22,5
5;536;J16;Ida;FPTA;4,0;16,6
5;536;J16;Ida;NOC;0,0;0,0
5;536;J16;Ida;PMA;4,7;16,2
5;536;J16;Ida;PMD;4,0;17,1
5;536;J16;Ida;PRENOC1;0,0;0,0
5;536;J16;Ida;PRENOC2;1,5;24,9
5;536;J16;Ida;PTA1;4,5;16,3
5;536;J16;Ida;PTA2;4,0;19,4
5;536;J16;Ida;TNOC;4,0;19,3
5;536;J16;Ida;TPMA;4,0;18,3
5;536;J16;Ret;FPMA;0,0;0,0
5;536;J16;Ret;FPNOC;0,0;0,0
5;536;J16;Ret;FPTA;0,0;0,0
5;536;J16;Ret;NOC;0,0;0,0
5;536;J16;Ret;PMA;0,0;0,0
5;536;J16;Ret;PMD;0,0;0,0
5;536;J16;Ret;PRENOC1;0,0;0,0
5;536;J16;Ret;PRENOC2;0,0;0,0
5;536;J16;Ret;PTA1;0,0;0,0
5;536;J16;Ret;PTA2;0,0;0,0
5;536;J16;Ret;TNOC;0,0;0,0
5;536;J16;Ret;TPMA;0,0;0,0
5;537;J17;Ida;FPMA;1,7;22,3
