Tipo_dia,Modo,Paradero,SIMIT,Comuna,Media_hora,Subidas_Promedio
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,08:00:00,27.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,08:30:00,22.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,09:00:00,15.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,09:30:00,6.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,10:00:00,6.4
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,10:30:00,8.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,11:00:00,5.6
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,11:30:00,8.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,12:00:00,8.399999999999999
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,12:30:00,5.6
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,13:00:00,6.800000000000001
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,13:30:00,6.600000000000001
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,14:00:00,7.800000000000001
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,14:30:00,6.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,15:00:00,5.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,15:30:00,6.0
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,16:00:00,6.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,16:30:00,6.0
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,17:00:00,7.4
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,17:30:00,6.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,18:00:00,5.6
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,18:30:00,6.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,19:00:00,4.600000000000001
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,19:30:00,2.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,20:00:00,2.4
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,20:30:00,1.8
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,21:00:00,1.0
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,21:30:00,1.4
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,22:00:00,0.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,22:30:00,0.2
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,23:00:00,0.6
LABORAL,BUS,T-20-195-SN-5,PA358,SANTIAGO,23:30:00,0.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,00:00:00,0.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,06:00:00,0.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,06:30:00,3.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,07:00:00,13.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,07:30:00,6.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,08:00:00,10.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,08:30:00,22.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,09:00:00,10.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,09:30:00,8.399999999999999
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,10:00:00,6.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,10:30:00,4.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,11:00:00,4.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,11:30:00,4.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,12:00:00,4.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,12:30:00,6.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,13:00:00,2.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,13:30:00,7.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,14:00:00,7.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,14:30:00,6.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,15:00:00,5.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,15:30:00,3.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,16:00:00,5.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,16:30:00,4.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,17:00:00,4.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,17:30:00,3.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,18:00:00,4.6
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,18:30:00,6.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,19:00:00,8.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,19:30:00,3.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,20:00:00,2.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,20:30:00,3.4
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,21:00:00,1.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,21:30:00,1.0
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,22:00:00,0.8
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,22:30:00,1.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,23:00:00,0.2
LABORAL,BUS,T-20-195-SN-7,PA686,SANTIAGO,23:30:00,0.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,05:00:00,1.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,05:30:00,0.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,06:00:00,4.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,06:30:00,5.0
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,07:00:00,14.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,07:30:00,12.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,08:00:00,13.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,08:30:00,10.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,09:00:00,7.800000000000001
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,09:30:00,4.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,10:00:00,4.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,10:30:00,5.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,11:00:00,5.0
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,11:30:00,5.600000000000001
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,12:00:00,2.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,12:30:00,4.600000000000001
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,13:00:00,4.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,13:30:00,4.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,14:00:00,3.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,14:30:00,2.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,15:00:00,3.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,15:30:00,5.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,16:00:00,3.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,16:30:00,2.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,17:00:00,1.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,17:30:00,4.0
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,18:00:00,3.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,18:30:00,4.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,19:00:00,4.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,19:30:00,1.6
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,20:00:00,2.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,20:30:00,0.8
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,21:00:00,1.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,21:30:00,0.4
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,22:00:00,0.2
LABORAL,BUS,T-20-196-SN-10,PA292,SANTIAGO,22:30:00,0.2
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,06:00:00,0.6000000000000001
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,07:00:00,0.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,07:30:00,5.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,08:00:00,5.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,08:30:00,1.4
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,09:00:00,1.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,09:30:00,1.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,10:00:00,1.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,10:30:00,2.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,11:00:00,1.4
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,11:30:00,3.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,12:00:00,3.4
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,12:30:00,4.2
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,13:00:00,4.800000000000001
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,13:30:00,6.0
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,14:00:00,6.2
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,14:30:00,5.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,15:00:00,4.0
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,15:30:00,10.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,16:00:00,6.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,16:30:00,6.600000000000001
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,17:00:00,4.6
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,17:30:00,3.2
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,18:00:00,6.800000000000001
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,18:30:00,2.2
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,19:00:00,3.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,19:30:00,1.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,20:00:00,1.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,20:30:00,0.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,21:00:00,1.4
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,21:30:00,1.8
LABORAL,BUS,T-20-196-SN-15,PA293,SANTIAGO,22:00:00,1.4
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,05:00:00,1.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,05:30:00,1.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,06:00:00,11.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,06:30:00,25.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,07:00:00,22.4
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,07:30:00,39.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,08:00:00,39.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,08:30:00,31.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,09:00:00,22.4
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,09:30:00,15.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,10:00:00,15.4
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,10:30:00,16.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,11:00:00,16.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,11:30:00,12.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,12:00:00,11.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,12:30:00,10.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,13:00:00,13.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,13:30:00,17.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,14:00:00,12.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,14:30:00,14.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,15:00:00,10.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,15:30:00,13.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,16:00:00,9.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,16:30:00,11.4
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,17:00:00,11.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,17:30:00,13.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,18:00:00,12.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,18:30:00,9.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,19:00:00,8.6
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,19:30:00,6.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,20:00:00,4.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,20:30:00,4.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,21:00:00,0.6000000000000001
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,21:30:00,2.0
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,22:00:00,0.8
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,22:30:00,1.2
LABORAL,BUS,T-20-196-SN-5,PA291,SANTIAGO,23:00:00,0.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,05:30:00,2.8
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,06:00:00,1.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,06:30:00,6.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,07:00:00,11.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,07:30:00,13.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,08:00:00,14.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,08:30:00,8.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,09:00:00,7.399999999999999
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,09:30:00,4.600000000000001
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,10:00:00,6.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,10:30:00,2.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,11:00:00,3.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,11:30:00,1.6
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,12:00:00,2.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,12:30:00,3.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,13:00:00,2.8
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,13:30:00,4.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,14:00:00,3.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,14:30:00,3.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,15:00:00,2.6
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,15:30:00,3.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,16:00:00,2.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,16:30:00,4.8
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,17:00:00,3.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,17:30:00,3.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,18:00:00,3.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,18:30:00,2.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,19:00:00,2.0
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,19:30:00,2.2
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,20:00:00,1.8
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,20:30:00,1.8
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,21:00:00,1.4
LABORAL,BUS,T-20-197-NS-10,PA308,SANTIAGO,21:30:00,1.0
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,05:30:00,10.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,06:00:00,10.0
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,06:30:00,14.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,07:00:00,14.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,07:30:00,10.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,08:00:00,20.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,08:30:00,22.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,09:00:00,15.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,09:30:00,12.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,10:00:00,6.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,10:30:00,10.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,11:00:00,6.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,11:30:00,6.0
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,12:00:00,6.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,12:30:00,9.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,13:00:00,10.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,13:30:00,11.0
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,14:00:00,11.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,14:30:00,7.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,15:00:00,10.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,15:30:00,8.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,16:00:00,10.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,16:30:00,8.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,17:00:00,9.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,17:30:00,9.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,18:00:00,11.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,18:30:00,6.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,19:00:00,6.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,19:30:00,6.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,20:00:00,4.2
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,20:30:00,3.4
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,21:00:00,2.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,21:30:00,2.8
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,22:00:00,1.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,22:30:00,0.6
LABORAL,BUS,T-20-197-NS-15,PA309,SANTIAGO,23:00:00,0.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,06:00:00,1.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,06:30:00,2.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,07:00:00,3.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,07:30:00,3.0
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,08:00:00,6.8
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,08:30:00,2.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,09:00:00,3.8
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,09:30:00,2.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,10:00:00,1.6
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,10:30:00,1.8
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,11:00:00,0.8
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,11:30:00,0.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,12:00:00,2.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,12:30:00,1.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,13:00:00,4.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,13:30:00,3.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,14:00:00,2.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,14:30:00,1.6
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,15:00:00,2.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,15:30:00,2.8
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,16:00:00,0.6000000000000001
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,16:30:00,1.6
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,17:00:00,3.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,17:30:00,2.0
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,18:00:00,3.0
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,18:30:00,2.0
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,19:00:00,1.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,19:30:00,1.6
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,20:00:00,1.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,20:30:00,0.2
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,21:00:00,1.0
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,21:30:00,0.4
LABORAL,BUS,T-20-197-NS-20,PA310,SANTIAGO,22:00:00,0.2
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,05:30:00,5.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,06:00:00,5.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,06:30:00,12.6
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,07:00:00,13.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,07:30:00,23.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,08:00:00,26.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,08:30:00,21.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,09:00:00,14.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,09:30:00,14.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,10:00:00,10.2
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,10:30:00,7.6
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,11:00:00,7.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,11:30:00,4.800000000000001
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,12:00:00,10.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,12:30:00,12.6
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,13:00:00,13.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,13:30:00,11.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,14:00:00,14.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,14:30:00,15.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,15:00:00,11.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,15:30:00,15.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,16:00:00,7.800000000000001
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,16:30:00,17.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,17:00:00,14.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,17:30:00,12.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,18:00:00,16.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,18:30:00,13.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,19:00:00,10.8
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,19:30:00,9.4
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,20:00:00,11.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,20:30:00,10.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,21:00:00,7.2
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,21:30:00,7.2
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,22:00:00,1.0
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,22:30:00,1.6
LABORAL,BUS,T-20-197-NS-22,PA724,SANTIAGO,23:00:00,0.4
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,05:30:00,1.6
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,06:30:00,0.8
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,07:00:00,1.0
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,07:30:00,0.2
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,08:00:00,0.2
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,08:30:00,0.2
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,09:00:00,0.4
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,09:30:00,1.6
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,10:00:00,1.6
LABORAL,BUS,T-20-197-NS-25,PA311,SANTIAGO,10:30:00,0.6
